Código	Estado	Região	2016	2017	2018	2019	2020	2021	2022
3523503	SP	SD	43.63740158	43.72888947	43.7432785	43.7135849	43.81760025	43.87670135	48.51003647
4104105	PR	SL	43.63772964	38.73962784	38.80002975	38.81873322	43.75685883	38.88832855	39.56327438
3552908	SP	SD	43.63798523	43.70016098	43.7629776	43.7073555	43.70527649	38.7799263	35.15549469
4302808	RS	SL	43.63803864	43.74382401	48.71379471	48.72184753	53.80581284	53.84496307	52.97953796
3119906	MG	SD	43.63808441	38.76727676	43.70928574	43.70996857	43.7399025	43.79671478	48.55934906
5006002	MS	CO	43.63808823	43.73864365	43.80825043	43.76690292	43.72415161	38.88466263	39.5843277
3168507	MG	SD	43.63811493	43.73898315	43.80126953	43.75358582	43.7938118	43.79426575	35.1360054
3202306	ES	SD	43.63851547	43.74123001	43.79937744	43.71452332	43.7606163	43.87489319	44.06562805
5105580	MT	CO	43.63856125	43.76398849	43.758564	43.72126389	43.77716827	43.78678131	30.68586922
4203204	SC	SL	43.6387558	48.64363861	43.82981491	43.77089691	43.77805328	43.86741638	48.49124908
4300877	RS	SL	43.63888931	43.67882919	43.80112457	48.72013474	43.78459549	48.86135101	48.5201149
4108502	PR	SL	43.63898087	43.68598938	43.73128128	43.7321434	43.80105209	43.8355751	44.01812363
3511904	SP	SD	43.63899231	43.68516922	38.84311676	38.81507111	38.83437729	43.75989532	39.60946274
4121604	PR	SL	43.63957596	48.66539764	48.73839188	53.72737503	53.83264923	53.94987106	48.55991745
3120201	MG	SD	43.6397171	43.74468994	43.83446884	48.71686554	48.72570038	48.82557297	53.02852631
3165537	MG	SD	43.63978958	43.70284271	38.80364609	43.77394485	43.81348419	48.78026581	52.98183823
3509452	SP	SD	43.64006424	43.64406967	38.82034302	38.82343292	48.70956802	48.80820465	53.00634003
3137403	MG	SD	43.64026642	43.72579575	48.82444763	53.75391006	53.83530426	53.95533371	48.51795197
3523800	SP	SD	43.64028549	48.66846848	48.81763077	53.85861206	58.8951149	53.93371582	52.99872589
5204557	GO	CO	43.64090729	43.63818741	38.74032974	38.72698975	28.97558022	33.92274094	39.59838104
3202801	ES	SD	43.64095688	43.70562363	43.7495575	43.71385574	43.74514771	43.82826233	39.56697845
3157906	MG	SD	43.64103317	43.68423843	43.73222351	43.70018387	43.72164154	38.88222885	30.71769524
3114501	MG	SD	43.64127731	43.71496582	43.78384781	43.79541397	43.78805161	43.80649567	39.5859375
3100302	MG	SD	43.64163971	43.70573044	43.77310181	43.73683167	43.7346344	43.76593781	30.70435333
4117453	PR	SL	43.64194107	48.69277954	48.7539444	48.70512772	48.77407837	53.86540604	57.50931549
4109005	PR	SL	43.64241409	48.73069763	48.78422165	48.76248169	48.7673912	48.85132217	39.58218765
3111309	MG	SD	43.64270782	43.69137573	43.76096344	43.77230453	43.73641968	38.88896561	39.57274628
3114105	MG	SD	43.64274597	48.66016388	43.71715927	38.79499054	38.84207916	38.86032867	44.03859329
4202206	SC	SL	43.64284134	48.68223572	48.78456879	48.71982574	53.83784485	59.01589584	57.5898819
3522505	SP	SD	43.64303207	43.71430588	43.73217773	43.68425369	38.81996155	38.84727097	39.58303833
3201902	ES	SD	43.64337921	43.72040176	43.81110764	48.71442032	48.79261398	48.8398056	44.0772171
3119104	MG	SD	43.64371872	43.73012543	43.76423264	43.7217865	43.8242836	43.87327194	39.5871315
4319604	RS	SL	43.64387131	43.72264862	43.8099823	43.78203964	43.80927277	48.82505035	52.9943428
5005806	MS	CO	43.6439476	43.70930099	43.78341675	43.77125168	43.79018021	43.80842972	30.71455765
3544608	SP	SD	43.64411163	43.67762375	43.73979568	43.6829567	38.82641983	38.80155182	30.71300125
5003207	MS	CO	43.64422226	43.70555496	43.73799896	43.70520782	38.84222412	38.85853577	35.13967133
3139904	MG	SD	43.64429092	43.70520782	43.77957153	43.71650314	43.71962738	43.7768898	39.55665207
1701903	TO	NO	43.64439011	38.71801758	33.87414169	33.86444092	33.82819748	33.85839844	26.29569626
2511400	PB	NE	43.64443588	43.71443939	43.74695587	43.7673378	48.75893784	48.87045288	48.49073792
5006903	MS	CO	43.64480972	43.6460228	38.82624817	38.79342651	38.80197525	38.81292725	30.70749474
3103751	MG	SD	43.6450119	43.70136261	43.75745773	43.72565079	43.78184891	43.82039261	44.05611038
4305454	RS	SL	43.64504242	43.6746788	43.79655838	48.7848587	48.8312149	48.83819199	57.53733063
4211801	SC	SL	43.64530182	48.76215363	48.77694321	48.75714111	48.7994957	48.86344528	48.52468491
4315701	RS	SL	43.64538193	43.74186325	48.74219131	48.79467773	48.79702759	48.82333755	48.52879715
3111606	MG	SD	43.6456871	43.72014236	43.79695892	43.78947067	43.80027008	48.7661171	44.01888275
3304508	RJ	SD	43.64570999	43.68946838	38.80757523	38.78932571	38.77967072	38.8663559	35.13513947
3110004	MG	SD	43.64619827	43.72592926	43.8260994	48.68854904	48.71033859	43.88472748	48.55243301
3120839	MG	SD	43.64673615	43.75556946	38.82506561	38.79294205	43.79046631	43.79660034	39.56848145
4304952	RS	SL	43.64698792	53.78363037	58.8551712	58.79848862	53.83814621	58.92640305	57.52891922
4110102	PR	SL	43.64703751	43.70311737	43.73387527	43.72978973	43.74861526	43.83691025	44.05300522
3305158	RJ	SD	43.64715195	43.70848846	38.7667923	38.79854584	38.8147583	33.90354538	30.70899582
2211209	PI	NE	43.64723969	43.72436905	43.76722336	43.75691223	43.80617905	48.76392746	30.70452881
3106606	MG	SD	43.64726639	43.74836731	43.79964447	43.76407242	43.78382492	43.83522797	30.70915604
3303807	RJ	SD	43.6479187	43.73868561	43.80387115	43.76206207	43.75947571	43.7957077	39.57833862
3509908	SP	SD	43.64803314	43.73748398	43.7965126	43.76221085	43.7324295	43.76286697	39.58076096
4103057	PR	SL	43.64807129	43.68156433	43.73391724	43.77395248	43.71225739	43.77802277	35.12774658
4203709	SC	SL	43.64812851	43.71977234	43.78517914	43.72236252	43.72584915	43.81766129	39.59696198
3511607	SP	SD	43.64828873	43.70770645	38.84607697	43.71114349	43.74289322	48.89202118	52.99973297
3151909	MG	SD	43.64862061	38.75977325	38.80638885	38.82055283	43.71587753	43.85256195	39.56952667
2203909	PI	NE	43.64871216	43.68347168	38.83171844	43.7231636	48.76013565	48.89932251	48.5277977
1101708	RO	NO	43.64909363	48.76644897	53.87274551	53.84301758	53.87297821	53.96614075	44.02958679
5221452	GO	CO	43.64949036	43.68871307	43.76396942	43.76577377	43.79180527	38.8601532	35.1187973
3119401	MG	SD	43.64952469	43.71989059	43.79625702	43.74557495	43.7639122	43.844944	48.5100975
3153301	MG	SD	43.64971161	43.64415359	38.83987427	43.71167374	43.75397873	43.82475281	44.04146576
4316972	RS	SL	43.6497612	53.7888031	43.80442429	43.76986313	43.78829956	28.99443245	35.12192535
3201407	ES	SD	43.64983749	48.64787674	48.73255539	48.73668671	48.76994324	43.85403442	39.55649567
3141108	MG	SD	43.65032959	48.65030289	43.78807449	48.72475433	48.80363464	48.85198212	52.97922516
4315156	RS	SL	43.65039063	48.65134048	43.75152206	43.68460083	43.73953247	38.85642242	39.57936096
3517109	SP	SD	43.65040207	38.76006317	38.80139923	38.76108551	38.77494431	43.78879547	39.56813812
5206206	GO	CO	43.65058136	48.64299011	48.7543335	48.7063942	43.77293777	43.77815247	35.14476013
3305703	RJ	SD	43.65060425	43.74753952	43.81940079	48.69393539	48.73457718	43.87613678	39.60313797
3146008	MG	SD	43.6507225	43.75903702	43.80082703	43.75608444	43.71512604	43.77283478	39.57331467
3102803	MG	SD	43.65079117	48.63658524	48.71699905	48.6850853	48.76935959	48.82758331	44.06481934
3112653	MG	SD	43.65082169	48.63565445	43.82001877	43.7829895	43.79148102	43.8321228	39.6108284
1705508	TO	NO	43.65096283	43.70098114	43.7793541	43.80630493	48.74146271	43.83057022	35.13671875
3500758	SP	SD	43.65100861	48.67102432	43.82640076	43.78710175	43.79083252	43.80326843	48.49083328
2921104	BA	NE	43.65101624	43.74622726	43.81881332	43.80740738	48.70576477	43.76955032	30.70978737
3536802	SP	SD	43.65157318	43.70424652	43.75762939	43.72492981	38.79347992	38.88577652	39.55694199
3108206	MG	SD	43.65175247	43.76416397	53.80521774	53.71638489	53.82455444	53.94248199	44.03637695
3302304	RJ	SD	43.65202332	43.70188904	43.77564621	43.79241562	43.8249855	43.79807663	39.60508728
3300159	RJ	SD	43.65210724	43.73296356	43.75558853	43.79533005	48.7076149	43.82580566	48.49620438
4321329	RS	SL	43.65210724	48.73770142	48.8288002	53.80055618	63.9981041	64.08303833	57.55376434
5002100	MS	CO	43.65222931	43.70253754	43.75564957	43.73276138	43.73113251	38.87619781	30.70826721
3148806	MG	SD	43.65227127	28.91016579	28.96449089	33.78842926	28.94571495	33.84773254	30.68372917
4321204	RS	SL	43.65228271	43.72824097	43.79702377	48.69455719	48.76875305	48.84123993	48.49756241
3513207	SP	SD	43.65232468	48.695858	48.72908401	48.75415421	48.71781158	53.84765244	48.53925705
3161809	MG	SD	43.65247345	43.70615005	48.75226593	43.73679352	33.89481354	38.81324005	39.6054039
5204953	GO	CO	43.6526413	43.70286942	48.7796669	48.79626846	53.77158356	43.8144989	30.68535042
3514924	SP	SD	43.65278244	43.66749191	43.7542305	43.71723938	43.77483749	38.8739624	53.00759506
4310108	RS	SL	43.6528244	43.68374252	38.84786987	43.68054199	43.70520401	43.82356644	48.49839783
3142205	MG	SD	43.6528511	43.64526367	38.80025482	38.77459717	38.77806854	38.79713821	30.69964027
3143302	MG	SD	43.65285873	43.72237778	43.77472305	43.75691605	43.78967667	43.84408188	44.03983307
3162807	MG	SD	43.65340042	43.65291595	43.74616241	43.710495	38.80052185	43.76086044	39.60621262
1718204	TO	NO	43.65349197	43.74854279	48.731884	48.69755173	48.72119522	43.84009933	39.56438065
3164100	MG	SD	43.65391922	43.66168976	43.72422028	43.68658829	38.84333038	38.88290024	30.70710564
5213004	GO	CO	43.65416718	43.69820404	43.72332764	43.69734955	43.71701431	43.76432419	39.56604004
4306320	RS	SL	43.65484619	53.75501251	58.8276062	58.88150787	58.93362045	64.13623047	57.50111771
4126702	PR	SL	43.65485001	53.72219849	53.77723312	53.73164749	48.83193588	48.87647629	44.06987762
3147402	MG	SD	43.65515518	43.75562286	43.80602646	43.77694702	43.80544281	43.85808182	44.01454544
3124807	MG	SD	43.65519714	48.74325562	48.78300476	48.72592545	48.72764206	43.77922821	35.13345337
3122504	MG	SD	43.65539932	48.69051361	48.74806595	48.70932007	48.72204208	48.86384583	44.05495453
4321709	RS	SL	43.65549469	43.72148895	43.73205948	43.76869202	48.74030685	48.83162689	52.98190308
3113602	MG	SD	43.65556717	43.65680695	38.82876205	38.78401566	38.75127792	38.86857986	48.51797867
4108452	PR	SL	43.65563583	43.72442627	33.88772202	33.86694717	33.86832428	33.88410568	26.29034615
5102504	MT	CO	43.6557045	43.73651123	43.77762985	43.75044632	43.81936646	43.85511017	44.03000259
4322707	RS	SL	43.65570831	43.73577499	43.76473999	43.73262787	43.74812317	43.86142731	44.0501976
2411056	RN	NE	43.65574265	48.71703339	43.77242279	43.76986313	43.73380661	43.76742935	57.49210739
4118709	PR	SL	43.65583038	43.68478775	43.75261688	43.7102623	48.71604538	48.79041672	48.50513077
5215207	GO	CO	43.65589523	43.68225098	48.85513687	53.82432938	53.88542175	53.82971191	44.05218506
3123908	MG	SD	43.65591812	43.65101242	38.84049988	48.67733002	48.81956863	48.86556625	52.98173141
3528502	SP	SD	43.65616989	43.71886826	43.74337387	43.71826172	43.75219727	43.78462982	39.59392548
3521507	SP	SD	43.65662766	43.69823837	43.74354553	43.70452118	43.71011734	38.87493134	35.11562347
5219209	GO	CO	43.65742493	43.66227722	43.77832794	43.76435089	43.7869072	48.79571152	39.556427
3301207	RJ	SD	43.65745163	43.76171112	43.83631897	48.72187042	48.73879623	48.76828766	53.00334167
3305133	RJ	SD	43.65765762	43.69491959	43.76061249	43.75093842	43.79287338	43.82191849	39.55716324
3300605	RJ	SD	43.65777206	43.71452332	43.72066498	43.68315125	48.71624374	48.86322021	48.54768753
3528205	SP	SD	43.65828323	43.67479706	43.73403549	43.70083618	43.72955322	38.86923599	35.15405655
4122008	PR	SL	43.65832138	43.74174881	43.83927536	48.68932343	43.79812241	43.83541107	39.59204865
1100072	RO	NO	43.65851212	43.65621567	43.74187469	43.7257843	43.73317719	43.76514816	35.11228561
5215900	GO	CO	43.65851974	48.75020599	48.81944275	48.73445129	48.73038864	43.87733841	35.12316132
3540200	SP	SD	43.65867996	43.70531464	43.74137115	38.82378387	43.72192383	43.80595779	52.98028183
3203908	ES	SD	43.65884018	43.72071457	43.73152542	43.69447327	43.72780609	43.80901337	39.58181
3123858	MG	SD	43.65893936	33.83979797	33.86523056	33.83425903	33.87164688	33.89968872	30.70059586
4305124	RS	SL	43.65909195	43.72391129	43.82588577	48.7001915	43.74093628	38.83420563	35.1536026
3160405	MG	SD	43.65927505	43.72552109	48.76918411	48.76012421	48.73510742	48.88785934	57.52054214
5007406	MS	CO	43.65937805	43.72395325	43.74986267	43.73970795	43.73739624	38.88747406	39.59190369
3167707	MG	SD	43.659832	43.65335846	38.83640671	38.79320145	38.79085541	38.81686783	30.71500397
3523206	SP	SD	43.65989304	43.72615051	43.74043274	43.68781281	38.83083725	43.77490997	44.02289963
3101409	MG	SD	43.65999985	38.69911957	38.75470734	38.74020767	38.78203583	43.77923584	44.03797531
3513603	SP	SD	43.66067886	43.72299194	43.80106735	43.7693367	43.76755142	43.81090927	35.15370178
1718006	TO	NO	43.66106033	43.65184021	38.83657837	38.80085373	38.81635666	29.0024128	26.29177475
2200202	PI	NE	43.66122818	43.76026917	43.80138016	43.77234268	43.76617813	43.8817749	35.13434219
4207684	SC	SL	43.66142273	48.73278427	48.7911644	48.77400589	53.72625351	53.81370544	44.04502869
1702406	TO	NO	43.6615181	43.71221924	43.80065155	48.68554688	48.77703476	48.85369492	35.13972092
4103206	PR	SL	43.6617012	48.69771957	43.81233978	43.78586197	43.75475311	43.77593231	39.60945511
3165404	MG	SD	43.66188812	43.64163971	43.71063614	43.7127037	43.79529953	43.7557869	44.01479721
3104601	MG	SD	43.6619072	48.66204071	43.83228302	43.79917526	43.82375717	43.86694717	44.05112076
3543253	SP	SD	43.66201019	43.65656662	38.74496841	38.72373581	38.77232742	38.80477905	39.57827759
3201308	ES	SD	43.66201782	43.73551559	43.80246353	43.76690292	43.76394272	43.8021431	48.48757172
3160603	MG	SD	43.66204453	43.68049622	43.73987579	43.70740509	43.72303009	43.79760742	39.56658936
3130903	MG	SD	43.66268539	43.73503494	43.82370758	43.79322052	48.72464752	43.87776184	35.14751816
3530201	SP	SD	43.66280365	48.69779205	48.75151443	48.71716309	48.75611496	43.83410263	35.15253448
4307302	RS	SL	43.66285706	48.69905853	48.85142899	53.79424286	53.89565277	53.98595428	53.00640488
2409506	RN	NE	43.66289139	43.69413376	43.76421738	43.7128334	38.8447876	38.8677597	30.69718552
4116604	PR	SL	43.66290283	48.75797272	48.80318451	48.77600861	48.79221725	38.87569809	35.13222885
4301107	RS	SL	43.6629715	43.73452759	43.82217789	43.76496506	48.80776978	48.84442139	44.05844116
3200201	ES	SD	43.66310883	43.7578392	43.82865143	43.78015518	48.69905472	48.77762222	48.54735947
5007901	MS	CO	43.66337967	43.66178894	43.73288345	43.70120239	38.83398819	38.85073471	35.13326263
3539103	SP	SD	43.66342545	43.68807602	38.8406868	43.68106461	38.78755188	38.80185699	35.11395645
3172103	MG	SD	43.66345215	43.65348053	38.84378052	43.69641876	38.81137085	38.88143539	39.55783463
5000906	MS	CO	43.6635704	43.68133163	43.7715683	48.68842697	53.77600098	48.81993484	44.06863403
3303955	RJ	SD	43.6637764	43.71527863	43.72319794	43.6941452	43.7076683	38.84586334	39.59744263
3151206	MG	SD	43.66409302	43.73601151	48.7184906	48.74308777	48.70623398	43.85612106	53.05041122
3113107	MG	SD	43.66475296	28.91484833	28.94265175	28.95510864	33.83036423	33.88896561	39.58468628
3504305	SP	SD	43.66475677	43.69530869	43.75635529	43.75475311	43.79441071	43.79714584	48.52636719
4200606	SC	SL	43.66480637	48.65055847	48.81917572	48.76935959	43.79706955	53.88125992	57.5898819
3157203	MG	SD	43.66501617	48.68986511	48.79996872	48.7741127	48.79285431	48.81050873	53.02410126
4320321	RS	SL	43.66517639	53.78122711	53.86899948	58.82727051	58.84159088	59.02254105	48.54992676
3507159	SP	SD	43.66593552	43.68496704	43.72341537	43.69623566	38.84224319	38.8306694	35.1162262
3511201	SP	SD	43.66597366	48.64052582	48.71787262	43.80637741	43.7071991	38.83820343	35.15679932
3100401	MG	SD	43.66620636	43.70650101	43.72954178	43.7092247	38.82031631	43.81061172	48.54777908
3301405	RJ	SD	43.66653824	48.64917374	43.71944046	38.80650711	43.78948593	48.85710907	57.54686356
4200507	SC	SL	43.66664505	53.70637131	53.75024033	53.72029877	48.79154205	48.85671234	53.00252533
4314076	RS	SL	43.66668701	48.68909073	48.76105118	48.74145126	48.72932816	48.79571533	35.14289093
3203700	ES	SD	43.66685486	43.69475937	43.80607605	43.80626678	43.81916809	48.76275635	39.61026001
3300308	RJ	SD	43.66697693	48.63512421	48.76226807	48.67699814	43.78377533	43.88477707	53.05673599
3161007	MG	SD	43.66712189	43.71875	43.76432419	43.74831009	43.79541016	43.84186935	44.03701782
3300209	RJ	SD	43.66742325	43.71676636	43.77997589	43.79994965	43.80426407	48.76875687	57.53239059
3143708	MG	SD	43.66743088	43.70543671	43.76268768	43.72932434	43.74040604	43.80065155	39.56975555
4122909	PR	SL	43.66744232	38.68650055	38.74898911	38.7408905	38.75667953	38.80731964	35.13168335
3128808	MG	SD	43.66756439	43.6794548	43.71386719	43.71942902	48.7092514	53.80918503	57.56044388
3165305	MG	SD	43.66757584	43.63988495	38.81049728	38.81621552	43.76748276	38.85445786	39.61100769
3540507	SP	SD	43.66764832	43.6952858	43.71325684	43.694561	43.76307678	48.84074783	57.5885582
3553005	SP	SD	43.66788864	43.67396545	43.75399017	43.75471878	43.74350357	43.78503418	48.5614357
4313060	RS	SL	43.66802597	48.65507126	48.71438599	48.74726868	48.70607376	48.84169006	48.55583572
2607406	PE	NE	43.66809464	43.68433762	38.80227661	38.73313141	33.88694	38.81316376	44.05614471
5221007	GO	CO	43.66824341	43.69887924	43.77527237	43.7496376	48.80582047	48.81573868	35.13655853
5200134	GO	CO	43.66827774	43.66142654	43.7177887	43.68486404	43.72598648	43.83396149	39.60744858
5221858	GO	CO	43.66836929	43.7651062	43.79835892	43.74821091	43.80024719	48.77248001	48.51198578
4205209	SC	SL	43.66849136	48.7140274	48.74964905	48.81141663	53.75960159	58.96340179	57.53437424
3147006	MG	SD	43.66857529	43.76101303	43.81835938	43.78991699	43.80889893	43.86459351	48.52815628
3545407	SP	SD	43.66889954	43.70719147	43.77722549	43.76400757	48.70789719	48.79493713	44.04017639
3147907	MG	SD	43.66915512	43.72442627	43.77611542	48.72166824	43.78103638	48.89399338	52.99465942
3507100	SP	SD	43.66916275	43.7228241	43.72056198	43.76008224	48.76491928	48.77099609	48.55420685
4108106	PR	SL	43.66958237	48.73452377	43.7696991	43.76986313	43.77178192	43.79738235	53.05294037
4104451	PR	SL	43.67009354	48.70357895	48.76249695	48.72304916	48.76101303	48.87236786	48.53697205
4302451	RS	SL	43.67016983	43.72909546	43.73610306	38.77701187	38.82561493	38.81300354	35.14586258
3509254	SP	SD	43.67023468	48.6361084	43.77030182	43.68484497	43.72233963	43.78801727	39.6039772
3137304	MG	SD	43.670578	38.70705414	38.79121399	38.75717926	38.74997711	38.78672028	30.70392799
1101203	RO	NO	43.67079926	48.74054718	53.7960434	53.74781418	53.79338455	53.9226799	48.51906204
3112000	MG	SD	43.67082214	43.74837112	48.72182083	48.74587631	48.76194	48.78632355	48.51715851
3109204	MG	SD	43.67089462	43.74395752	43.79708099	43.77528381	43.80642319	48.76595306	39.6094017
3528601	SP	SD	43.67107391	43.74599075	43.78491974	43.76264572	43.74934387	48.78569412	48.53203964
3138500	MG	SD	43.6712532	43.72745514	43.75665283	48.68955231	48.79132843	48.8350296	48.53846359
4319505	RS	SL	43.67168808	43.74795914	43.79430771	48.68884659	48.72602081	43.87795258	44.06359482
3200805	ES	SD	43.67186356	48.63644791	43.83911133	43.76077652	43.80936432	43.87477493	39.5918541
5000807	MS	CO	43.67210388	43.72680664	43.77661133	48.70158768	48.82000351	53.81016541	52.99778748
5103304	MT	CO	43.67224121	43.74135208	43.77339935	43.74587631	43.75357056	43.76213455	35.11430359
3102506	MG	SD	43.67259979	48.68556595	48.79177475	48.73982239	48.70684814	48.79822922	35.14466095
3156106	MG	SD	43.67286301	48.64116669	48.82341385	53.71826935	53.80619812	48.84979248	48.51740646
5217302	GO	CO	43.67305374	43.74100113	43.81066513	43.79996109	43.79718399	48.76821136	44.03918457
3118700	MG	SD	43.67325592	48.66540527	43.84159851	48.689991	43.73563004	43.837883	39.58923721
5213087	GO	CO	43.67346573	48.65578079	48.71779633	48.70576096	48.78075409	48.81542969	44.02174377
2111102	MA	NE	43.67364502	43.74684143	43.78101349	43.76808929	43.78314209	43.75880432	35.15254211
5007935	MS	CO	43.67374802	43.73946381	43.79551697	43.79940796	43.81233978	43.81322098	48.52736664
5205000	GO	CO	43.67399597	48.6501236	43.829422	43.79997635	43.80754089	43.84964371	35.13765717
2411601	RN	NE	43.67407227	43.67147446	43.72354507	43.69919586	43.72385025	43.76792526	30.70489502
4215455	SC	SL	43.67407608	48.64289474	43.81692505	43.67911911	38.81539154	38.81401825	35.13428116
3155702	MG	SD	43.67441559	48.65491867	48.7154808	48.70014572	48.73437881	48.79676056	48.54127502
5000856	MS	CO	43.67445755	43.74163437	43.79368591	43.75068665	38.83411407	43.80790329	39.57546234
3168101	MG	SD	43.67456055	53.68394089	48.84135437	53.76470566	58.96295166	53.93146133	52.98840714
4127106	PR	SL	43.67468643	43.76457977	48.80303192	48.75099182	48.73677826	48.78475571	53.00310898
4305447	RS	SL	43.67477417	38.77622986	38.81833649	38.7821846	38.81873322	43.7565155	39.57688904
4312054	RS	SL	43.67482758	48.73812866	48.83751678	53.83764267	58.94720459	59.00911713	53.01097488
3522158	SP	SD	43.67494583	43.67633438	43.7521286	43.71967316	43.71164703	38.88180542	35.11499786
3531209	SP	SD	43.67509842	43.72436523	43.74730682	43.76941681	48.80960846	43.84653091	39.59819412
3140902	MG	SD	43.67554474	43.6882515	43.74782944	43.70216751	38.83934021	38.86382294	35.15865326
3300407	RJ	SD	43.67567444	48.67068863	48.72767258	43.7621727	43.74613953	43.77983856	48.48936844
3537800	SP	SD	43.67570114	43.75392914	43.74442673	43.69350052	43.71466446	38.8627243	44.02677155
3541059	SP	SD	43.6757164	43.73683548	48.81858063	48.81569672	53.76166534	53.81335449	57.53356552
4104709	PR	SL	43.67597961	48.67827988	48.7506485	48.77937317	48.77875137	53.82437515	44.06616592
3141603	MG	SD	43.67623901	43.71670151	43.77013779	43.78710556	48.70956802	43.88480377	39.57083893
3537909	SP	SD	43.67638397	43.75796509	43.79790878	43.74362946	38.84632874	38.87084198	35.13226318
1721208	TO	NO	43.67646027	48.65413284	43.81414413	43.7862587	43.78287506	43.82901001	30.7109623
5201405	GO	CO	43.6767807	48.63831329	43.79902649	43.76278687	43.78072357	43.81494522	48.5523262
3141702	MG	SD	43.67690659	33.83094025	33.86700058	38.79515839	38.80970383	43.77332306	44.01630783
3169000	MG	SD	43.67695999	43.76003647	43.83246231	48.67825699	43.74591446	38.87929535	39.57486343
3507308	SP	SD	43.67705154	43.73991776	43.7873764	48.79293442	48.81689453	53.83771133	53.03394318
4116406	PR	SL	43.67737198	43.69982529	43.80524063	43.80076981	48.73043442	48.85271835	53.0274086
5200308	GO	CO	43.67743301	43.7448616	43.81043243	48.67679977	43.825634	43.81126404	39.59429932
4305355	RS	SL	43.67750168	43.72561646	43.78963089	43.72889709	48.80212784	48.87666321	57.56386566
4313011	RS	SL	43.67762375	53.80356216	53.88744354	53.85263443	53.87556839	64.0915451	57.54710007
3306156	RJ	SD	43.67778778	43.75069809	43.79917526	48.71509552	43.77716827	43.85991287	35.1499176
2400802	RN	NE	43.67779541	48.76238632	48.82891846	48.74598312	48.77067947	48.84516907	39.56157303
3169406	MG	SD	43.67800522	48.64007187	43.82680511	43.79618073	43.81887817	43.87811661	39.59551239
4103107	PR	SL	43.67801666	48.67061996	48.73664474	48.6809845	38.84514999	43.78705597	35.14438629
1720655	TO	NO	43.67806244	48.65391922	48.75724411	48.7554512	48.76208496	48.85313797	35.15196991
5108303	MT	CO	43.67814636	48.74698257	48.76680756	48.72903061	48.74598312	48.9030304	39.60355377
5218052	GO	CO	43.67823029	43.71647644	43.7925415	43.72660828	38.81055832	43.80635452	39.60529327
5218003	GO	CO	43.67828751	48.7090416	48.75851822	48.73916626	48.76790237	53.84962845	48.56140137
4104006	PR	SL	43.67835236	48.69118118	48.73933411	53.72997665	43.7929306	43.786026	44.01948166
4106571	PR	SL	43.67857742	48.74141312	53.90371323	48.73860931	48.76324081	48.82295227	35.13803864
4127502	PR	SL	43.67887115	43.7634697	43.83330154	48.71867371	48.74936295	48.80595016	44.05481339
3503604	SP	SD	43.67900848	43.69882965	43.76331711	43.68536758	43.76057816	43.81943512	44.0685463
5210406	GO	CO	43.67930984	48.64337921	48.72133636	48.69934082	43.82566452	43.87335205	35.15534973
4301651	RS	SL	43.67943954	43.6884613	48.77018356	53.70866013	43.78134155	43.81240463	39.56755066
3304003	RJ	SD	43.67988968	48.70636368	48.7232933	48.72933197	48.71353912	43.79437256	39.58335114
3149309	MG	SD	43.67996597	43.74795914	43.75995636	43.80685806	48.7525177	43.86169052	52.97887039
3552700	SP	SD	43.68012619	48.66495514	48.73017502	43.76464462	48.83679199	43.85201645	57.51278305
3131000	MG	SD	43.68045044	43.7544632	43.82593536	48.67731857	43.81959534	38.89109039	44.02103806
3142106	MG	SD	43.68050003	43.74176407	43.82553864	48.68211365	48.75059509	48.78761292	44.01799393
4205191	SC	SL	43.68065643	63.86315918	63.97841644	28.92504501	28.94090652	28.98534203	35.13838196
4314209	RS	SL	43.68073273	48.69600677	48.78775024	48.77792358	48.71598434	43.87915802	39.58140182
3515152	SP	SD	43.68083572	43.69313049	43.74459839	43.72021484	43.7449913	48.84018707	48.55957031
3502754	SP	SD	43.68116379	43.72170639	43.72148132	38.7661171	33.87937927	33.90108109	35.15089798
5003751	MS	CO	43.68131256	43.7087326	43.79273224	48.6765213	43.74715042	43.80465317	39.59194946
5214507	GO	CO	43.68182755	43.75839996	48.82310867	48.8014946	48.76377487	48.775177	35.12119293
3506607	SP	SD	43.68202591	43.75754929	43.73167419	38.80687714	38.83821106	43.76985931	44.07084656
3155306	MG	SD	43.68338013	43.72870636	43.76612091	43.72635651	38.78722382	38.891819	39.59841919
5007208	MS	CO	43.6838913	48.66055679	43.83245468	43.80284882	43.77615738	38.88755417	30.7109642
4201257	SC	SL	48.53797913	48.66223526	53.7767868	48.70642471	43.81122589	43.87988663	48.493927
5000609	MS	CO	48.53813171	48.6306839	48.7238884	48.70595169	48.7118454	48.763134	39.56133652
1716109	TO	NO	48.53820038	48.66074371	43.83669662	43.80407333	43.8064003	43.87353897	35.15607834
3502002	SP	SD	48.53841782	43.71729279	43.75114059	43.75250244	43.77965927	43.80843735	44.0516243
5209200	GO	CO	48.53842545	48.76160812	53.75542831	53.70929337	43.81899261	43.78954697	35.13998032
4316758	RS	SL	48.53871918	48.69435501	48.73363495	48.75357819	48.81015396	48.85645294	44.05260849
4215208	SC	SL	48.53977966	48.77408218	53.84852982	58.88463974	58.96690369	59.07320786	48.50698853
1100049	RO	NO	48.5398407	48.64086151	43.8195343	48.68326187	48.71899414	48.78356934	44.05990982
